t_recv,seq,bytes,t_send,latency_ms
1765645955.014767,218,256,1765645954.993301,21.466
1765645955.018562,219,256,1765645954.997408,21.154
1765645955.021805,220,256,1765645955.000551,21.254
1765645955.023256,221,256,1765645955.002103,21.153
1765645955.035302,222,256,1765645955.014071,21.231
1765645955.037815,223,256,1765645955.016619,21.195
1765645955.038162,224,256,1765645955.016994,21.167
1765645955.043569,225,256,1765645955.022339,21.230
1765645955.046445,226,256,1765645955.024811,21.634
1765645955.048104,227,256,1765645955.026920,21.184
1765645955.048656,228,256,1765645955.027651,21.006
1765645955.049146,229,256,1765645955.028054,21.092
1765645955.051433,230,256,1765645955.030314,21.119
1765645955.051884,231,256,1765645955.030509,21.375
1765645955.054997,232,256,1765645955.033809,21.188
1765645955.055427,233,256,1765645955.034390,21.036
1765645955.055903,234,256,1765645955.034472,21.431
1765645955.071218,235,256,1765645955.049948,21.270
1765645955.073610,236,256,1765645955.052404,21.207
1765645955.076512,237,256,1765645955.055340,21.172
1765645955.077707,238,256,1765645955.056473,21.234
1765645955.078151,239,256,1765645955.056697,21.455
1765645955.079585,240,256,1765645955.058478,21.107
1765645955.085799,241,256,1765645955.064397,21.402
1765645955.086093,242,256,1765645955.064817,21.276
1765645955.086792,243,256,1765645955.065554,21.237
1765645955.087251,244,256,1765645955.065710,21.541
1765645955.089028,245,256,1765645955.067707,21.321
1765645955.097817,246,256,1765645955.076535,21.281
1765645955.110053,247,256,1765645955.088752,21.301
1765645955.112763,248,256,1765645955.091677,21.086
1765645955.113394,249,256,1765645955.092386,21.009
1765645955.118658,250,256,1765645955.097409,21.250
1765645955.119741,251,256,1765645955.098641,21.100
1765645955.120990,252,256,1765645955.099954,21.036
1765645955.122455,253,256,1765645955.101397,21.057
1765645955.129265,254,256,1765645955.108064,21.201
1765645955.136468,255,256,1765645955.115207,21.261
1765645955.137902,256,256,1765645955.116656,21.247
1765645955.139962,257,256,1765645955.118890,21.073
1765645955.144185,258,256,1765645955.122852,21.333
1765645955.145056,259,256,1765645955.123802,21.254
1765645955.150424,260,256,1765645955.129220,21.204
1765645955.155746,261,256,1765645955.134568,21.178
1765645955.157796,262,256,1765645955.136704,21.092
1765645955.160268,263,256,1765645955.138835,21.432
1765645955.163186,264,256,1765645955.141830,21.356
1765645955.163461,265,256,1765645955.142025,21.436
1765645955.163925,266,256,1765645955.142136,21.790
1765645955.171415,267,256,1765645955.150212,21.203
1765645955.175190,268,256,1765645955.154072,21.119
1765645955.176759,269,256,1765645955.155678,21.081
1765645955.179125,270,256,1765645955.157877,21.247
1765645955.190757,271,256,1765645955.169601,21.156
1765645955.192099,272,256,1765645955.171003,21.097
1765645955.194305,273,256,1765645955.173146,21.159
1765645955.195616,274,256,1765645955.174545,21.071
1765645955.198395,275,256,1765645955.177279,21.116
1765645955.199750,276,256,1765645955.178516,21.235
1765645955.204666,277,256,1765645955.183356,21.311
1765645955.204954,278,256,1765645955.183949,21.005
1765645955.205464,279,256,1765645955.184143,21.321
1765645955.205922,280,256,1765645955.184473,21.449
1765645955.210709,281,256,1765645955.189569,21.141
1765645955.211108,282,256,1765645955.189703,21.405
1765645955.228117,283,256,1765645955.206693,21.424
1765645955.228328,284,256,1765645955.206785,21.543
1765645955.234495,285,256,1765645955.213094,21.401
1765645955.252225,286,256,1765645955.231018,21.208
1765645955.256054,287,256,1765645955.234575,21.479
