t_recv,seq,bytes,t_send,latency_ms
1764723390.966518,4002,256,1764723390.935068,31.450
1764723390.971592,4003,256,1764723390.940098,31.494
1764723390.976537,4004,256,1764723390.945093,31.444
1764723390.981462,4005,256,1764723390.950013,31.448
1764723390.986595,4006,256,1764723390.955120,31.476
1764723390.991508,4007,256,1764723390.960058,31.451
1764723390.996451,4008,256,1764723390.965066,31.385
1764723391.001556,4009,256,1764723390.970069,31.487
1764723391.006665,4010,256,1764723390.975084,31.581
1764723391.011517,4011,256,1764723390.980087,31.430
1764723391.016576,4012,256,1764723390.985087,31.489
1764723391.021560,4013,256,1764723390.990079,31.481
1764723391.026474,4014,256,1764723390.995076,31.399
1764723391.031578,4015,256,1764723391.000107,31.471
1764723391.036703,4016,256,1764723391.005109,31.594
1764723391.041478,4017,256,1764723391.010056,31.422
1764723391.046561,4018,256,1764723391.015117,31.444
1764723391.051489,4019,256,1764723391.020066,31.423
1764723391.056523,4020,256,1764723391.025101,31.422
1764723391.061525,4021,256,1764723391.030085,31.440
1764723391.066648,4022,256,1764723391.035160,31.487
1764723391.071565,4023,256,1764723391.040100,31.466
1764723391.076542,4024,256,1764723391.045057,31.485
1764723391.081543,4025,256,1764723391.050068,31.475
1764723391.086619,4026,256,1764723391.055130,31.489
1764723391.091525,4027,256,1764723391.060077,31.447
1764723391.096573,4028,256,1764723391.065074,31.499
1764723391.101635,4029,256,1764723391.070084,31.551
1764723391.107856,4030,256,1764723391.075075,32.781
1764723391.111684,4031,256,1764723391.080092,31.592
1764723391.116701,4032,256,1764723391.085089,31.612
1764723391.121610,4033,256,1764723391.090079,31.531
1764723391.126729,4034,256,1764723391.095093,31.635
1764723391.131630,4035,256,1764723391.100086,31.544
1764723391.136798,4036,256,1764723391.105083,31.715
1764723391.141683,4037,256,1764723391.110106,31.577
1764723391.146635,4038,256,1764723391.115087,31.548
1764723391.151645,4039,256,1764723391.120077,31.568
1764723391.156745,4040,256,1764723391.125083,31.661
