t_recv,seq,bytes,t_send,latency_ms
1765652495.623282,290,256,1765652495.596962,26.320
1765652495.623736,291,256,1765652495.597248,26.488
1765652495.625498,292,256,1765652495.599173,26.324
1765652495.627802,293,256,1765652495.601413,26.389
1765652495.631644,294,256,1765652495.604889,26.755
1765652495.632814,295,256,1765652495.606459,26.355
1765652495.638109,296,256,1765652495.611332,26.778
1765652495.638685,297,256,1765652495.611700,26.985
1765652495.640331,298,256,1765652495.613950,26.381
1765652495.642473,299,256,1765652495.615909,26.564
1765652495.645497,300,256,1765652495.619056,26.441
1765652495.645962,301,256,1765652495.619305,26.657
1765652495.650637,302,256,1765652495.624107,26.531
1765652495.651409,303,256,1765652495.624629,26.781
1765652495.652764,304,256,1765652495.626365,26.399
1765652495.657418,305,256,1765652495.630800,26.618
1765652495.659769,306,256,1765652495.633243,26.526
1765652495.661824,307,256,1765652495.635419,26.404
1765652495.662879,308,256,1765652495.636391,26.488
1765652495.664430,309,256,1765652495.638021,26.409
1765652495.668039,310,256,1765652495.641454,26.585
1765652495.669135,311,256,1765652495.642665,26.469
1765652495.669502,312,256,1765652495.642967,26.536
1765652495.670876,313,256,1765652495.644353,26.523
1765652495.672644,314,256,1765652495.646177,26.468
1765652495.673536,315,256,1765652495.646965,26.571
1765652495.679573,316,256,1765652495.652906,26.666
1765652495.679706,317,256,1765652495.653078,26.628
1765652495.680898,318,256,1765652495.654188,26.709
1765652495.681801,319,256,1765652495.654721,27.080
1765652495.682282,320,256,1765652495.654944,27.338
1765652495.682699,321,256,1765652495.655780,26.920
1765652495.683173,322,256,1765652495.656596,26.577
1765652495.690831,323,256,1765652495.664287,26.544
1765652495.695517,324,256,1765652495.669066,26.451
1765652495.695944,325,256,1765652495.669266,26.678
1765652495.699300,326,256,1765652495.672367,26.933
1765652495.700604,327,256,1765652495.674275,26.329
1765652495.704593,328,256,1765652495.678098,26.495
1765652495.707278,329,256,1765652495.680851,26.427
1765652495.707719,330,256,1765652495.681291,26.428
1765652495.710715,331,256,1765652495.684311,26.404
1765652495.711111,332,256,1765652495.684817,26.293
1765652495.712215,333,256,1765652495.685953,26.262
1765652495.712937,334,256,1765652495.686578,26.358
1765652495.717961,335,256,1765652495.691603,26.359
1765652495.721310,336,256,1765652495.694688,26.622
1765652495.722891,337,256,1765652495.696578,26.313
1765652495.724859,338,256,1765652495.698493,26.366
1765652495.727611,339,256,1765652495.701298,26.313
1765652495.733406,340,256,1765652495.706940,26.466
1765652495.736169,341,256,1765652495.709818,26.351
1765652495.745179,342,256,1765652495.718754,26.425
1765652495.749527,343,256,1765652495.723017,26.510
1765652495.752724,344,256,1765652495.726133,26.591
1765652495.752983,345,256,1765652495.726564,26.419
1765652495.753485,346,256,1765652495.727026,26.459
1765652495.754178,347,256,1765652495.727822,26.357
1765652495.754608,348,256,1765652495.728039,26.569
